Trump,Joe Biden
0,-0.16666666666666666
0,-0.16666666666666666
0,-0.9666666666666667
0,-0.16666666666666663
-0.04583333333333334,-0.16666666666666663
0.00416666666666668,-0.16666666666666663
0.00416666666666668,-0.16666666666666663
0.00416666666666668,-0.04166666666666663
-0.02083333333333333,-0.04166666666666663
-0.02083333333333333,-0.04166666666666663
0.22916666666666669,-0.04166666666666663
0.22916666666666669,-0.04166666666666663
0.22916666666666669,-0.04166666666666663
0.22916666666666669,-0.04166666666666663
0.5491666666666667,-0.04166666666666663
0.5491666666666667,-0.04166666666666663
0.5491666666666667,0.1666666666666667
0.6825,0.1666666666666667
0.8825,0.1666666666666667
0.4866666666666666,0.1666666666666667
0.32833333333333325,0.1666666666666667
0.6199999999999999,0.1666666666666667
0.6199999999999999,0.1666666666666667
1.0699999999999998,0.1666666666666667
1.0699999999999998,-0.033333333333333326
1.0699999999999998,-0.033333333333333326
1.0699999999999998,-0.19999999999999998
1.0699999999999998,-0.19999999999999998
1.0699999999999998,-0.19999999999999998
0.9199999999999998,-0.19999999999999998
0.8699999999999998,-0.19999999999999998
0.8699999999999998,-0.19999999999999998
0.8699999999999998,-0.35555555555555557
1.3699999999999997,-0.35555555555555557
1.3699999999999997,0.011111111111111127
1.3699999999999997,0.011111111111111127
1.3699999999999997,0.5111111111111111
1.2699999999999996,0.5111111111111111
1.1237878787878783,0.5111111111111111
0.7737878787878784,0.5111111111111111
0.6182323232323228,0.5111111111111111
0.6182323232323228,0.5111111111111111
0.6182323232323228,-0.18888888888888888
0.6182323232323228,0.3111111111111111
0.7545959595959592,0.3111111111111111
0.9545959595959592,0.3111111111111111
0.9545959595959592,-0.0888888888888889
1.4545959595959592,-0.0888888888888889
1.4545959595959592,-0.0888888888888889
1.4545959595959592,-0.0888888888888889
1.3545959595959594,-0.0888888888888889
1.2920959595959594,-0.0888888888888889
2.2920959595959594,-0.0888888888888889
2.2920959595959594,0.5182539682539682
2.2920959595959594,0.5182539682539682
2.2920959595959594,0.5182539682539682
2.2920959595959594,0.5182539682539682
2.2920959595959594,0.5182539682539682
2.2920959595959594,0.5182539682539682
2.1102777777777777,0.5182539682539682
2.1102777777777777,0.8682539682539682
2.1102777777777777,0.8682539682539682
2.1102777777777777,0.8682539682539682
1.8102777777777777,0.8682539682539682
1.8102777777777777,0.8682539682539682
1.8102777777777777,0.8682539682539682
1.8102777777777777,0.9364357864357864
1.8102777777777777,0.9364357864357864
1.9466414141414141,0.9364357864357864
1.9466414141414141,0.9364357864357864
1.9466414141414141,0.9364357864357864
1.9466414141414141,0.9364357864357864
1.9466414141414141,0.9364357864357864
1.9466414141414141,0.9364357864357864
1.9466414141414141,0.9364357864357864
1.8716414141414142,0.9364357864357864
1.8716414141414142,0.9364357864357864
1.6716414141414142,0.9364357864357864
1.6716414141414142,1.0364357864357865
1.6716414141414142,1.0364357864357865
1.6716414141414142,1.0364357864357865
1.6716414141414142,1.0364357864357865
1.1716414141414142,1.0364357864357865
1.3049747474747475,1.0364357864357865
1.8049747474747475,1.0364357864357865
2.8049747474747475,1.0364357864357865
2.8049747474747475,1.0364357864357865
2.8049747474747475,1.3364357864357865
2.8049747474747475,1.3364357864357865
2.6299747474747477,1.3364357864357865
2.463308080808081,1.3364357864357865
2.463308080808081,0.5364357864357866
2.463308080808081,0.5364357864357866
1.9633080808080812,0.5364357864357866
1.9633080808080812,0.5364357864357866
1.9633080808080812,0.5156024531024532
1.9633080808080812,0.5156024531024532
1.9633080808080812,0.5156024531024532
2.213308080808081,0.5156024531024532
2.213308080808081,0.751316738816739
2.6633080808080813,0.751316738816739
2.6633080808080813,0.751316738816739
2.6633080808080813,0.6846500721500723
3.4633080808080816,0.6846500721500723
3.4633080808080816,0.6846500721500723
3.4633080808080816,1.1846500721500723
3.8633080808080815,1.1846500721500723
3.8633080808080815,1.1846500721500723
3.8133080808080817,1.1846500721500723
3.8133080808080817,1.551316738816739
2.8133080808080817,1.551316738816739
2.8133080808080817,1.551316738816739
2.0133080808080814,1.551316738816739
2.0133080808080814,1.551316738816739
2.0133080808080814,0.751316738816739
2.0133080808080814,0.5846500721500724
1.9633080808080814,0.5846500721500724
1.9633080808080814,0.5346500721500723
1.9633080808080814,0.6679834054834056
1.9633080808080814,0.6679834054834056
2.4633080808080816,0.6679834054834056
2.4633080808080816,0.6679834054834056
2.3008080808080815,0.6679834054834056
2.3008080808080815,0.46798340548340556
2.434141414141415,0.46798340548340556
2.434141414141415,0.7536976911976913
2.8674747474747484,0.7536976911976913
2.8674747474747484,1.2536976911976914
2.711919191919193,1.2536976911976914
2.711919191919193,1.5036976911976914
2.7619191919191928,1.5036976911976914
2.7619191919191928,0.8036976911976915
2.2619191919191928,0.8036976911976915
2.461919191919193,0.8036976911976915
2.461919191919193,0.8036976911976915
2.461919191919193,0.8036976911976915
2.461919191919193,0.8036976911976915
2.299419191919193,0.8036976911976915
2.299419191919193,0.8036976911976915
2.299419191919193,0.8036976911976915
1.599419191919193,0.8036976911976915
1.899419191919193,0.8036976911976915
1.9130555555555566,0.8036976911976915
2.113055555555557,0.8036976911976915
1.8630555555555568,0.8036976911976915
1.8630555555555568,0.8036976911976915
1.9380555555555568,0.8036976911976915
2.4380555555555565,0.8036976911976915
2.4380555555555565,0.8036976911976915
2.5380555555555566,0.8036976911976915
2.4380555555555565,0.8036976911976915
2.4380555555555565,0.8036976911976915
2.4380555555555565,0.8036976911976915
2.0380555555555566,0.8036976911976915
2.0380555555555566,0.8036976911976915
2.0380555555555566,0.8036976911976915
1.9443055555555566,0.8036976911976915
1.9443055555555566,1.3036976911976916
1.9443055555555566,1.3036976911976916
1.9443055555555566,1.3036976911976916
1.6526388888888899,1.3036976911976916
1.6526388888888899,1.3036976911976916
1.6526388888888899,0.7036976911976917
1.6026388888888898,0.7036976911976917
1.6026388888888898,0.537031024531025
1.6026388888888898,0.562031024531025
1.6026388888888898,0.687031024531025
1.2693055555555566,0.687031024531025
1.1859722222222233,0.687031024531025
1.1859722222222233,0.637031024531025
1.1859722222222233,0.637031024531025
1.1859722222222233,0.637031024531025
1.1859722222222233,0.637031024531025
1.1859722222222233,0.637031024531025
1.1859722222222233,0.637031024531025
1.1859722222222233,0.3491522366522371
1.1859722222222233,0.3491522366522371
1.1859722222222233,0.48551587301587346
1.3859722222222233,0.48551587301587346
1.3859722222222233,0.48551587301587346
1.3859722222222233,0.18551587301587347
1.3859722222222233,0.18551587301587347
1.3859722222222233,1.0355158730158736
1.3859722222222233,1.0355158730158736
1.3859722222222233,1.3855158730158736
1.3859722222222233,1.3855158730158736
1.5223358585858597,1.3855158730158736
1.5223358585858597,1.229960317460318
1.5223358585858597,1.229960317460318
1.305669191919193,1.229960317460318
1.305669191919193,1.229960317460318
1.805669191919193,1.229960317460318
1.7980934343434354,1.229960317460318
1.7980934343434354,1.229960317460318
1.5480934343434354,1.229960317460318
1.5480934343434354,1.229960317460318
1.5480934343434354,1.229960317460318
1.7480934343434353,1.229960317460318
1.7480934343434353,1.229960317460318
1.7480934343434353,1.229960317460318
1.7480934343434353,1.229960317460318
2.5480934343434356,1.229960317460318
2.5480934343434356,1.229960317460318
2.5480934343434356,1.229960317460318
2.5480934343434356,1.229960317460318
2.5480934343434356,1.229960317460318
2.5480934343434356,1.0744047619047623
2.531426767676769,1.0744047619047623
2.531426767676769,0.9181547619047623
2.631426767676769,0.9181547619047623
2.631426767676769,0.9181547619047623
2.631426767676769,0.7181547619047624
2.631426767676769,0.7181547619047624
1.831426767676769,0.7181547619047624
1.831426767676769,0.7181547619047624
1.831426767676769,0.9681547619047624
1.831426767676769,1.1681547619047623
1.831426767676769,1.1681547619047623
1.816275252525254,1.1681547619047623
1.6607196969696982,1.1681547619047623
1.6607196969696982,1.3681547619047623
1.6607196969696982,1.3383567821067825
1.6607196969696982,1.3383567821067825
1.4857196969696982,1.3383567821067825
1.4857196969696982,1.3383567821067825
1.4857196969696982,1.3383567821067825
1.085719696969698,1.3383567821067825
1.345719696969698,1.3383567821067825
1.345719696969698,1.3383567821067825
1.345719696969698,1.1494678932178937
1.5911742424242434,1.1494678932178937
1.5911742424242434,1.1494678932178937
1.5911742424242434,1.1494678932178937
1.5911742424242434,1.1494678932178937
1.5911742424242434,1.1494678932178937
1.5911742424242434,1.1494678932178937
1.5911742424242434,1.1494678932178937
1.5911742424242434,1.1494678932178937
1.5911742424242434,1.1494678932178937
1.7161742424242434,1.1494678932178937
1.7161742424242434,1.1494678932178937
1.7161742424242434,1.1494678932178937
1.9661742424242434,1.1494678932178937
1.8661742424242433,1.1494678932178937
2.6161742424242433,1.1494678932178937
2.6161742424242433,1.4605790043290048
2.6161742424242433,1.4605790043290048
2.6161742424242433,1.4105790043290047
2.6161742424242433,1.7605790043290046
2.6161742424242433,1.0462932900432902
2.6161742424242433,1.0462932900432902
2.6161742424242433,1.0462932900432902
2.6161742424242433,1.0462932900432902
2.7661742424242433,1.0462932900432902
2.7661742424242433,1.0462932900432902
2.3661742424242433,1.0462932900432902
2.3661742424242433,1.0462932900432902
2.3661742424242433,1.0462932900432902
2.3661742424242433,1.0462932900432902
2.210618686868688,1.0462932900432902
2.210618686868688,1.0462932900432902
2.210618686868688,1.0462932900432902
2.210618686868688,1.0462932900432902
2.210618686868688,1.0462932900432902
2.210618686868688,1.3320075757575758
2.210618686868688,1.4403409090909092
2.210618686868688,1.4403409090909092
2.210618686868688,1.4403409090909092
2.210618686868688,1.4403409090909092
2.410618686868688,1.4403409090909092
2.410618686868688,1.4903409090909092
2.410618686868688,1.2903409090909093
2.410618686868688,1.1236742424242425
2.410618686868688,1.1236742424242425
2.410618686868688,1.1236742424242425
2.410618686868688,1.1236742424242425
2.410618686868688,1.1236742424242425
2.410618686868688,0.8236742424242425
2.310618686868688,0.8236742424242425
2.310618686868688,1.3236742424242425
2.410618686868688,1.3236742424242425
2.410618686868688,1.3236742424242425
2.410618686868688,1.3236742424242425
2.410618686868688,1.3236742424242425
2.410618686868688,1.3236742424242425
2.410618686868688,1.4903409090909092
2.410618686868688,1.4903409090909092
2.5469823232323243,1.4903409090909092
2.5469823232323243,1.4903409090909092
2.7969823232323243,1.4903409090909092
2.08269660894661,1.4903409090909092
2.08269660894661,1.4903409090909092
1.8264466089466098,1.4903409090909092
1.8264466089466098,1.4903409090909092
1.8264466089466098,1.4903409090909092
1.8264466089466098,1.3653409090909092
1.8097799422799432,1.3653409090909092
1.8097799422799432,1.3653409090909092
1.7347799422799433,1.3653409090909092
1.7347799422799433,1.3653409090909092
1.7347799422799433,1.3653409090909092
1.7347799422799433,1.3653409090909092
1.9181132756132766,1.3653409090909092
1.9931132756132766,1.3653409090909092
1.9931132756132766,1.5778409090909091
2.0931132756132764,1.5778409090909091
2.0931132756132764,1.5653409090909092
1.5931132756132764,1.5653409090909092
1.5931132756132764,1.5653409090909092
1.3868632756132764,1.5653409090909092
1.7868632756132765,1.5653409090909092
1.8550450937950946,1.5653409090909092
1.8550450937950946,1.5653409090909092
1.8550450937950946,1.5653409090909092
1.9550450937950947,1.5653409090909092
1.9550450937950947,1.5653409090909092
2.0050450937950948,1.5653409090909092
2.0050450937950948,1.5653409090909092
2.0050450937950948,1.5653409090909092
2.0050450937950948,1.5653409090909092
2.141408730158731,1.5653409090909092
2.141408730158731,1.5653409090909092
2.141408730158731,1.5653409090909092
1.9830753968253976,1.5653409090909092
1.9830753968253976,1.5653409090909092
1.9830753968253976,1.8986742424242424
1.9830753968253976,1.8986742424242424
1.9830753968253976,2.398674242424242
2.233075396825398,2.398674242424242
3.0330753968253976,2.398674242424242
2.8747420634920644,2.398674242424242
2.8747420634920644,2.398674242424242
2.8747420634920644,2.548674242424242
2.8747420634920644,3.3486742424242424
2.8747420634920644,3.3486742424242424
2.1747420634920647,3.3486742424242424
2.0191865079365092,3.3486742424242424
2.0191865079365092,3.3486742424242424
2.0191865079365092,3.682007575757576
2.0191865079365092,3.682007575757576
2.0191865079365092,3.682007575757576
2.0025198412698426,3.682007575757576
2.288234126984128,3.682007575757576
2.1326785714285728,3.682007575757576
2.1326785714285728,3.682007575757576
2.1326785714285728,3.182007575757576
2.1326785714285728,3.182007575757576
2.1326785714285728,3.182007575757576
2.1326785714285728,3.382007575757576
2.332678571428573,3.382007575757576
2.332678571428573,3.532007575757576
2.332678571428573,3.532007575757576
2.332678571428573,3.532007575757576
2.332678571428573,4.032007575757576
2.332678571428573,4.032007575757576
2.332678571428573,4.032007575757576
2.332678571428573,4.032007575757576
2.332678571428573,3.907007575757576
2.832678571428573,3.907007575757576
2.832678571428573,4.032007575757576
2.832678571428573,4.032007575757576
2.832678571428573,4.032007575757576
2.832678571428573,4.032007575757576
2.832678571428573,4.032007575757576
2.832678571428573,4.032007575757576
2.754900793650795,4.032007575757576
2.754900793650795,4.032007575757576
3.154900793650795,4.032007575757576
3.154900793650795,4.032007575757576
3.154900793650795,4.532007575757576
2.9993452380952395,4.532007575757576
2.9993452380952395,4.532007575757576
2.9354563492063503,4.532007575757576
2.9354563492063503,4.032007575757576
2.9354563492063503,4.032007575757576
2.9354563492063503,4.032007575757576
2.9354563492063503,4.032007575757576
2.9354563492063503,4.032007575757576
3.0687896825396836,4.032007575757576
3.0687896825396836,4.032007575757576
3.0687896825396836,4.032007575757576
3.0687896825396836,4.032007575757576
3.0687896825396836,4.532007575757576
3.0687896825396836,4.532007575757576
3.0687896825396836,4.532007575757576
3.0687896825396836,4.282007575757576
3.0687896825396836,4.282007575757576
3.0687896825396836,4.282007575757576
3.0687896825396836,4.282007575757576
3.0687896825396836,4.282007575757576
3.0687896825396836,4.032007575757576
2.7187896825396836,4.032007575757576
2.7187896825396836,3.832007575757576
3.2187896825396836,3.832007575757576
3.2187896825396836,4.082007575757576
